Iteration,Gamma
18404,1688977
18405,1688977
18406,1688977
18407,1688977
18408,1688977
18409,1688977
18410,1688977
18411,1688977
18412,1688977
18413,1688976
18414,1688976
18415,1688976
18416,1688976
18417,1688976
18418,1688976
18419,1688976
18420,1688976
18421,1688976
18422,1688976
18423,1688976
18424,1688975
18425,1688975
18426,1688975
18427,1688975
18428,1688975
18429,1688975
18430,1688975
18431,1688975
18432,1688975
18433,1688975
18434,1688975
18435,1688975
18436,1688974
18437,1688974
18438,1688974
18439,1688974
18440,1688974
18441,1688974
18442,1688974
18443,1688974
18444,1688974
18445,1688974
18446,1688974
18447,1688973
18448,1688973
18449,1688973
18450,1688973
18451,1688973
18452,1688973
18453,1688973
18454,1688973
18455,1688973
18456,1688973
18457,1688973
18458,1688973
18459,1688972
18460,1688972
18461,1688972
18462,1688972
18463,1688972
18464,1688972
18465,1688972
18466,1688972
18467,1688972
18468,1688972
18469,1688972
18470,1688971
18471,1688971
18472,1688971
18473,1688971
18474,1688971
18475,1688971
18476,1688971
18477,1688971
18478,1688971
18479,1688971
18480,1688971
18481,1688971
18482,1688970
18483,1688970
18484,1688970
18485,1688970
18486,1688970
18487,1688970
18488,1688970
18489,1688970
18490,1688970
18491,1688970
18492,1688970
18493,1688970
18494,1688969
18495,1688969
18496,1688969
18497,1688969
18498,1688969
18499,1688969
18500,1688969
18501,1688969
18502,1688969
18503,1688969
18504,1688969
18505,1688969
18506,1688968
18507,1688968
18508,1688968
18509,1688968
18510,1688968
18511,1688968
18512,1688968
18513,1688968
18514,1688968
18515,1688968
18516,1688968
18517,1688967
18518,1688967
18519,1688967
18520,1688967
18521,1688967
18522,1688967
18523,1688967
18524,1688967
18525,1688967
18526,1688967
18527,1688967
18528,1688967
18529,1688966
18530,1688966
18531,1688966
18532,1688966
18533,1688966
18534,1688966
18535,1688966
18536,1688966
18537,1688966
18538,1688966
18539,1688966
18540,1688966
18541,1688965
18542,1688965
18543,1688965
18544,1688965
18545,1688965
18546,1688965
18547,1688965
18548,1688965
18549,1688965
18550,1688965
18551,1688965
18552,1688965
18553,1688965
18554,1688964
18555,1688964
18556,1688964
18557,1688964
18558,1688964
18559,1688964
18560,1688964
18561,1688964
18562,1688964
18563,1688964
18564,1688964
18565,1688964
18566,1688963
18567,1688963
18568,1688963
18569,1688963
18570,1688963
18571,1688963
18572,1688963
18573,1688963
18574,1688963
18575,1688963
18576,1688963
18577,1688963
18578,1688963
18579,1688962
18580,1688962
18581,1688962
18582,1688962
18583,1688962
18584,1688962
18585,1688962
18586,1688962
18587,1688962
18588,1688962
18589,1688962
18590,1688962
18591,1688962
18592,1688961
18593,1688961
18594,1688961
18595,1688961
18596,1688961
18597,1688961
18598,1688961
18599,1688961
18600,1688961
18601,1688961
18602,1688961
18603,1688961
18604,1688960
18605,1688960
18606,1688960
18607,1688960
18608,1688960
18609,1688960
18610,1688960
18611,1688960
18612,1688960
18613,1688960
18614,1688960
18615,1688960
18616,1688960
18617,1688959
18618,1688959
18619,1688959
18620,1688959
18621,1688959
18622,1688959
18623,1688959
18624,1688959
18625,1688959
18626,1688959
18627,1688959
18628,1688959
18629,1688958
18630,1688958
18631,1688958
18632,1688958
18633,1688958
18634,1688958
18635,1688958
18636,1688958
18637,1688958
18638,1688958
18639,1688958
18640,1688958
18641,1688958
18642,1688957
18643,1688957
18644,1688957
18645,1688957
18646,1688957
18647,1688957
18648,1688957
18649,1688957
18650,1688957
18651,1688957
18652,1688957
18653,1688957
18654,1688957
18655,1688956
18656,1688956
18657,1688956
18658,1688956
18659,1688956
18660,1688956
18661,1688956
18662,1688956
18663,1688956
18664,1688956
18665,1688956
18666,1688956
18667,1688956
18668,1688956
18669,1688955
18670,1688955
18671,1688955
18672,1688955
18673,1688955
18674,1688955
18675,1688955
18676,1688955
18677,1688955
18678,1688955
18679,1688955
18680,1688955
18681,1688954
18682,1688954
18683,1688954
18684,1688954
18685,1688954
18686,1688954
18687,1688954
18688,1688954
18689,1688954
18690,1688954
18691,1688954
18692,1688954
18693,1688954
18694,1688953
18695,1688953
18696,1688953
18697,1688953
18698,1688953
18699,1688953
18700,1688953
18701,1688953
18702,1688953
18703,1688953
18704,1688953
18705,1688953
18706,1688953
18707,1688952
18708,1688952
18709,1688952
18710,1688952
18711,1688952
18712,1688952
18713,1688952
18714,1688952
18715,1688952
18716,1688952
18717,1688952
18718,1688952
18719,1688952
18720,1688951
18721,1688951
18722,1688951
18723,1688951
18724,1688951
18725,1688951
18726,1688951
18727,1688951
18728,1688951
18729,1688951
18730,1688951
18731,1688951
18732,1688951
18733,1688950
18734,1688950
18735,1688950
18736,1688950
18737,1688950
18738,1688950
18739,1688950
18740,1688950
18741,1688950
18742,1688950
18743,1688950
18744,1688950
18745,1688950
18746,1688949
18747,1688949
18748,1688949
18749,1688949
18750,1688949
18751,1688949
18752,1688949
18753,1688949
18754,1688949
18755,1688949
18756,1688949
18757,1688949
18758,1688949
18759,1688949
18760,1688948
18761,1688948
18762,1688948
18763,1688948
18764,1688948
18765,1688948
18766,1688948
18767,1688948
18768,1688948
18769,1688948
18770,1688948
18771,1688948
18772,1688948
18773,1688947
18774,1688947
18775,1688947
18776,1688947
18777,1688947
18778,1688947
18779,1688947
18780,1688947
18781,1688947
18782,1688947
18783,1688947
18784,1688947
18785,1688947
18786,1688946
18787,1688946
18788,1688946
18789,1688946
18790,1688946
18791,1688946
18792,1688946
18793,1688946
18794,1688946
18795,1688946
18796,1688946
18797,1688946
18798,1688946
18799,1688945
18800,1688945
18801,1688945
18802,1688945
18803,1688945
18804,1688945
18805,1688945
18806,1688945
18807,1688945
18808,1688945
18809,1688945
18810,1688945
18811,1688945
18812,1688944
18813,1688944
18814,1688944
18815,1688944
18816,1688944
18817,1688944
18818,1688944
18819,1688944
18820,1688944
18821,1688944
18822,1688944
18823,1688944
18824,1688944
18825,1688944
18826,1688943
18827,1688943
18828,1688943
18829,1688943
18830,1688943
18831,1688943
18832,1688943
18833,1688943
18834,1688943
18835,1688943
18836,1688943
18837,1688943
18838,1688943
18839,1688942
18840,1688942
18841,1688942
18842,1688942
18843,1688942
18844,1688942
18845,1688942
18846,1688942
18847,1688942
18848,1688942
18849,1688942
18850,1688942
18851,1688942
18852,1688941
18853,1688941
18854,1688941
18855,1688941
18856,1688941
18857,1688941
18858,1688941
18859,1688941
18860,1688941
18861,1688941
18862,1688941
18863,1688941
18864,1688941
18865,1688941
18866,1688940
18867,1688940
18868,1688940
18869,1688940
18870,1688940
18871,1688940
18872,1688940
18873,1688940
18874,1688940
18875,1688940
18876,1688940
18877,1688940
18878,1688940
18879,1688939
18880,1688939
18881,1688939
18882,1688939
18883,1688939
18884,1688939
18885,1688939
18886,1688939
18887,1688939
18888,1688939
18889,1688939
18890,1688939
18891,1688939
18892,1688939
18893,1688938
18894,1688938
18895,1688938
18896,1688938
18897,1688938
18898,1688938
18899,1688938
18900,1688938
18901,1688938
18902,1688938
18903,1688938
18904,1688938
18905,1688938
18906,1688937
18907,1688937
18908,1688937
18909,1688937
18910,1688937
18911,1688937
18912,1688937
18913,1688937
18914,1688937
18915,1688937
18916,1688937
18917,1688937
18918,1688937
18919,1688937
18920,1688936
18921,1688936
18922,1688936
18923,1688936
18924,1688936
18925,1688936
18926,1688936
18927,1688936
18928,1688936
18929,1688936
18930,1688936
18931,1688936
18932,1688936
18933,1688935
18934,1688935
18935,1688935
18936,1688935
18937,1688935
18938,1688935
18939,1688935
18940,1688935
18941,1688935
18942,1688935
18943,1688935
18944,1688935
18945,1688935
18946,1688935
18947,1688935
18948,1688934
18949,1688934
18950,1688934
18951,1688934
18952,1688934
18953,1688934
18954,1688934
18955,1688934
18956,1688934
18957,1688934
18958,1688934
18959,1688934
18960,1688934
18961,1688934
18962,1688933
18963,1688933
18964,1688933
18965,1688933
18966,1688933
18967,1688933
18968,1688933
18969,1688933
18970,1688933
18971,1688933
18972,1688933
18973,1688933
18974,1688933
18975,1688933
18976,1688932
18977,1688932
18978,1688932
18979,1688932
18980,1688932
18981,1688932
18982,1688932
18983,1688932
18984,1688932
18985,1688932
18986,1688932
18987,1688932
18988,1688932
18989,1688932
18990,1688932
18991,1688931
18992,1688931
18993,1688931
18994,1688931
18995,1688931
18996,1688931
18997,1688931
18998,1688931
18999,1688931
19000,1688931
19001,1688931
19002,1688931
19003,1688931
19004,1688931
19005,1688930
19006,1688930
19007,1688930
19008,1688930
19009,1688930
19010,1688930
19011,1688930
19012,1688930
19013,1688930
19014,1688930
19015,1688930
19016,1688930
19017,1688930
19018,1688930
19019,1688930
19020,1688929
19021,1688929
19022,1688929
19023,1688929
19024,1688929
19025,1688929
19026,1688929
19027,1688929
19028,1688929
19029,1688929
19030,1688929
19031,1688929
19032,1688929
19033,1688929
19034,1688929
19035,1688928
19036,1688928
19037,1688928
19038,1688928
19039,1688928
19040,1688928
19041,1688928
19042,1688928
19043,1688928
19044,1688928
19045,1688928
19046,1688928
19047,1688928
19048,1688928
19049,1688928
19050,1688927
19051,1688927
19052,1688927
19053,1688927
19054,1688927
19055,1688927
19056,1688927
19057,1688927
19058,1688927
19059,1688927
19060,1688927
19061,1688927
19062,1688927
19063,1688927
19064,1688926
19065,1688926
19066,1688926
19067,1688926
19068,1688926
19069,1688926
19070,1688926
19071,1688926
19072,1688926
19073,1688926
19074,1688926
19075,1688926
19076,1688926
19077,1688926
19078,1688926
19079,1688925
19080,1688925
19081,1688925
19082,1688925
19083,1688925
19084,1688925
19085,1688925
19086,1688925
19087,1688925
19088,1688925
19089,1688925
19090,1688925
19091,1688925
19092,1688925
19093,1688925
19094,1688924
19095,1688924
19096,1688924
19097,1688924
19098,1688924
19099,1688924
19100,1688924
19101,1688924
19102,1688924
19103,1688924
19104,1688924
19105,1688924
19106,1688924
19107,1688924
19108,1688924
19109,1688923
19110,1688923
19111,1688923
19112,1688923
19113,1688923
19114,1688923
19115,1688923
19116,1688923
19117,1688923
19118,1688923
19119,1688923
19120,1688923
19121,1688923
19122,1688923
19123,1688922
19124,1688922
19125,1688922
19126,1688922
19127,1688922
19128,1688922
19129,1688922
19130,1688922
19131,1688922
19132,1688922
19133,1688922
19134,1688922
19135,1688922
19136,1688922
19137,1688922
19138,1688921
19139,1688921
19140,1688921
19141,1688921
19142,1688921
19143,1688921
19144,1688921
19145,1688921
19146,1688921
19147,1688921
19148,1688921
19149,1688921
19150,1688921
19151,1688921
19152,1688921
19153,1688920
19154,1688920
19155,1688920
19156,1688920
19157,1688920
19158,1688920
19159,1688920
19160,1688920
19161,1688920
19162,1688920
19163,1688920
19164,1688920
19165,1688920
19166,1688920
19167,1688920
19168,1688919
19169,1688919
19170,1688919
19171,1688919
19172,1688919
19173,1688919
19174,1688919
19175,1688919
19176,1688919
19177,1688919
19178,1688919
19179,1688919
19180,1688919
19181,1688919
19182,1688919
19183,1688918
19184,1688918
19185,1688918
19186,1688918
19187,1688918
19188,1688918
19189,1688918
19190,1688918
19191,1688918
19192,1688918
19193,1688918
19194,1688918
19195,1688918
19196,1688918
19197,1688918
19198,1688917
19199,1688917
19200,1688917
19201,1688917
19202,1688917
19203,1688917
19204,1688917
19205,1688917
19206,1688917
19207,1688917
19208,1688917
19209,1688917
19210,1688917
19211,1688917
19212,1688916
19213,1688916
19214,1688916
19215,1688916
19216,1688916
19217,1688916
19218,1688916
19219,1688916
19220,1688916
19221,1688916
19222,1688916
19223,1688916
19224,1688916
19225,1688916
19226,1688916
19227,1688915
19228,1688915
19229,1688915
19230,1688915
19231,1688915
19232,1688915
19233,1688915
19234,1688915
19235,1688915
19236,1688915
19237,1688915
19238,1688915
19239,1688915
19240,1688915
19241,1688915
19242,1688914
19243,1688914
19244,1688914
19245,1688914
19246,1688914
19247,1688914
19248,1688914
19249,1688914
19250,1688914
19251,1688914
19252,1688914
19253,1688914
19254,1688914
19255,1688914
19256,1688914
19257,1688913
19258,1688913
19259,1688913
19260,1688913
19261,1688913
19262,1688913
19263,1688913
19264,1688913
19265,1688913
19266,1688913
19267,1688913
19268,1688913
19269,1688913
19270,1688913
19271,1688913
19272,1688912
19273,1688912
19274,1688912
19275,1688912
19276,1688912
19277,1688912
19278,1688912
19279,1688912
19280,1688912
19281,1688912
19282,1688912
19283,1688912
19284,1688912
19285,1688912
19286,1688912
19287,1688911
19288,1688911
19289,1688911
19290,1688911
19291,1688911
19292,1688911
19293,1688911
19294,1688911
19295,1688911
19296,1688911
19297,1688911
19298,1688911
19299,1688911
19300,1688911
19301,1688911
19302,1688910
19303,1688910
19304,1688910
19305,1688910
19306,1688910
19307,1688910
19308,1688910
19309,1688910
19310,1688910
19311,1688910
19312,1688910
19313,1688910
19314,1688910
19315,1688910
19316,1688910
19317,1688909
19318,1688909
19319,1688909
19320,1688909
19321,1688909
19322,1688909
19323,1688909
19324,1688909
19325,1688909
19326,1688909
19327,1688909
19328,1688909
19329,1688909
19330,1688909
19331,1688909
19332,1688909
19333,1688908
19334,1688908
19335,1688908
19336,1688908
19337,1688908
19338,1688908
19339,1688908
19340,1688908
19341,1688908
19342,1688908
19343,1688908
19344,1688908
19345,1688908
19346,1688908
19347,1688908
19348,1688908
19349,1688907
19350,1688907
19351,1688907
19352,1688907
19353,1688907
19354,1688907
19355,1688907
19356,1688907
19357,1688907
19358,1688907
19359,1688907
19360,1688907
19361,1688907
19362,1688907
19363,1688907
19364,1688907
19365,1688906
19366,1688906
19367,1688906
19368,1688906
19369,1688906
19370,1688906
19371,1688906
19372,1688906
19373,1688906
19374,1688906
19375,1688906
19376,1688906
19377,1688906
19378,1688906
19379,1688906
19380,1688906
19381,1688906
19382,1688905
19383,1688905
19384,1688905
19385,1688905
19386,1688905
19387,1688905
19388,1688905
19389,1688905
19390,1688905
19391,1688905
19392,1688905
19393,1688905
19394,1688905
19395,1688905
19396,1688905
19397,1688905
19398,1688905
19399,1688904
19400,1688904
19401,1688904
19402,1688904
19403,1688904
19404,1688904
19405,1688904
19406,1688904
19407,1688904
19408,1688904
19409,1688904
19410,1688904
19411,1688904
19412,1688904
19413,1688904
19414,1688904
19415,1688904
19416,1688903
19417,1688903
19418,1688903
19419,1688903
19420,1688903
19421,1688903
19422,1688903
19423,1688903
19424,1688903
19425,1688903
19426,1688903
19427,1688903
19428,1688903
19429,1688903
19430,1688903
19431,1688903
19432,1688903
19433,1688902
19434,1688902
19435,1688902
19436,1688902
19437,1688902
19438,1688902
19439,1688902
19440,1688902
19441,1688902
19442,1688902
19443,1688902
19444,1688902
19445,1688902
19446,1688902
19447,1688902
19448,1688902
19449,1688902
19450,1688902
19451,1688901
19452,1688901
19453,1688901
19454,1688901
19455,1688901
19456,1688901
19457,1688901
19458,1688901
19459,1688901
19460,1688901
19461,1688901
19462,1688901
19463,1688901
19464,1688901
19465,1688901
19466,1688901
19467,1688901
19468,1688901
19469,1688900
19470,1688900
19471,1688900
19472,1688900
19473,1688900
19474,1688900
19475,1688900
19476,1688900
19477,1688900
19478,1688900
19479,1688900
19480,1688900
19481,1688900
19482,1688900
19483,1688900
19484,1688900
19485,1688900
19486,1688900
19487,1688900
19488,1688899
19489,1688899
19490,1688899
19491,1688899
19492,1688899
19493,1688899
19494,1688899
19495,1688899
19496,1688899
19497,1688899
19498,1688899
19499,1688899
19500,1688899
19501,1688899
19502,1688899
19503,1688899
19504,1688899
19505,1688899
19506,1688898
19507,1688898
19508,1688898
19509,1688898
19510,1688898
19511,1688898
19512,1688898
19513,1688898
19514,1688898
19515,1688898
19516,1688898
19517,1688898
19518,1688898
19519,1688898
19520,1688898
19521,1688898
19522,1688898
19523,1688898
19524,1688898
19525,1688897
19526,1688897
19527,1688897
19528,1688897
19529,1688897
19530,1688897
19531,1688897
19532,1688897
19533,1688897
19534,1688897
19535,1688897
19536,1688897
19537,1688897
19538,1688897
19539,1688897
19540,1688897
19541,1688897
19542,1688897
19543,1688897
19544,1688896
19545,1688896
19546,1688896
19547,1688896
19548,1688896
19549,1688896
19550,1688896
19551,1688896
19552,1688896
19553,1688896
19554,1688896
19555,1688896
19556,1688896
19557,1688896
19558,1688896
19559,1688896
19560,1688896
19561,1688896
19562,1688896
19563,1688895
19564,1688895
19565,1688895
19566,1688895
19567,1688895
19568,1688895
19569,1688895
19570,1688895
19571,1688895
19572,1688895
19573,1688895
19574,1688895
19575,1688895
19576,1688895
19577,1688895
19578,1688895
19579,1688895
19580,1688895
19581,1688895
19582,1688895
19583,1688894
19584,1688894
19585,1688894
19586,1688894
19587,1688894
19588,1688894
19589,1688894
19590,1688894
19591,1688894
19592,1688894
19593,1688894
19594,1688894
19595,1688894
19596,1688894
19597,1688894
19598,1688894
19599,1688894
19600,1688894
19601,1688894
19602,1688894
19603,1688893
19604,1688893
19605,1688893
19606,1688893
19607,1688893
19608,1688893
19609,1688893
19610,1688893
19611,1688893
19612,1688893
19613,1688893
19614,1688893
19615,1688893
19616,1688893
19617,1688893
19618,1688893
19619,1688893
19620,1688893
